drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
Kolesterolsenkende midler,2006,60,F,Rogaland,1843,191.779,9610,4019409.500,737180.812
Kolesterolsenkende midler,2006,60,F,Sogn og Fjordane,555,199.856,2777,1099649.250,185007.453
Kolesterolsenkende midler,2006,60,F,Sør-Trøndelag,1220,158.359,7704,2465130.750,418712.656
Kolesterolsenkende midler,2006,60,F,Telemark,925,178.848,5172,1995018.500,292075.750
Kolesterolsenkende midler,2006,60,F,Troms,800,187.047,4277,1871476,248608.594
Kolesterolsenkende midler,2006,60,F,Vest-Agder,909,208.678,4356,1890718.250,320051.188
Kolesterolsenkende midler,2006,60,F,Vestfold,1227,185.180,6626,2516328.500,436852.031
Kolesterolsenkende midler,2006,60,F,Østfold,1867,227.738,8198,3876166.250,651887.125
Kolesterolsenkende midler,2006,60,M,Akershus,3572,245.128,14572,8721816,1449062.375
Kolesterolsenkende midler,2006,60,M,Aust-Agder,740,237.942,3110,1707714.375,301793.719
Kolesterolsenkende midler,2006,60,M,Buskerud,1890,249.802,7566,4132380.750,702092.062
Kolesterolsenkende midler,2006,60,M,Finnmark,632,299.526,2110,1287307.500,218075.656
Kolesterolsenkende midler,2006,60,M,Hedmark,1809,300.199,6026,4553572,793346.438
Kolesterolsenkende midler,2006,60,M,Hordaland,2990,249.208,11998,7598254,1355764.625
Kolesterolsenkende midler,2006,60,M,Møre og Romsdal,1672,232.481,7192,3894224.250,667452.500
Kolesterolsenkende midler,2006,60,M,Nordland,1861,254.270,7319,4272745,684837.062
Kolesterolsenkende midler,2006,60,M,Nord-Trøndelag,885,224.733,3938,1970819.375,365281.781
Kolesterolsenkende midler,2006,60,M,Oppland,1448,252.882,5726,3247082,545525.375
Kolesterolsenkende midler,2006,60,M,Oslo,3179,236.199,13459,7299284.500,1282440.125
Kolesterolsenkende midler,2006,60,M,Rogaland,2468,248.540,9930,6090569.500,1214749.500
Kolesterolsenkende midler,2006,60,M,Sogn og Fjordane,649,213.980,3033,1480720,253151.172
Kolesterolsenkende midler,2006,60,M,Sør-Trøndelag,1740,222.620,7816,3825386.250,677242.188
Kolesterolsenkende midler,2006,60,M,Telemark,1186,226.379,5239,2758205.500,438907.875
Kolesterolsenkende midler,2006,60,M,Troms,1019,227.760,4474,2344255,342570.500
Kolesterolsenkende midler,2006,60,M,Vest-Agder,1204,283.628,4245,2877003.500,515017.688
Kolesterolsenkende midler,2006,60,M,Vestfold,1550,237.076,6538,3491473.750,667615.500
Kolesterolsenkende midler,2006,60,M,Østfold,2167,268.127,8082,4836015,884165
Kolesterolsenkende midler,2006,65,F,Akershus,2457,245.357,10014,5073551,837877.875
Kolesterolsenkende midler,2006,65,F,Aust-Agder,535,250.351,2137,1142737.500,194752.266
Kolesterolsenkende midler,2006,65,F,Buskerud,1432,271.933,5266,2912651.250,490554.406
Kolesterolsenkende midler,2006,65,F,Finnmark,415,297.278,1396,826237.438,120035.453
Kolesterolsenkende midler,2006,65,F,Hedmark,1372,308.870,4442,2927736.750,501171.656
Kolesterolsenkende midler,2006,65,F,Hordaland,2401,270.871,8864,5174822.500,868973.438
Kolesterolsenkende midler,2006,65,F,Møre og Romsdal,1319,267.546,4930,2801855.750,451529.656
Kolesterolsenkende midler,2006,65,F,Nordland,1446,280.015,5164,2997287.250,465712.062
Kolesterolsenkende midler,2006,65,F,Nord-Trøndelag,753,272.038,2768,1509163.625,261289.891
Kolesterolsenkende midler,2006,65,F,Oppland,1246,285.649,4362,2465447.250,408307.531
Kolesterolsenkende midler,2006,65,F,Oslo,1913,212.934,8984,3734456.500,628038.500
Kolesterolsenkende midler,2006,65,F,Rogaland,1847,267.604,6902,3959445.500,735623
Kolesterolsenkende midler,2006,65,F,Sogn og Fjordane,525,251.196,2090,1094097,168751.281
Kolesterolsenkende midler,2006,65,F,Sør-Trøndelag,1177,219.590,5360,2309073.750,393494.938
Kolesterolsenkende midler,2006,65,F,Telemark,895,245.273,3649,2043783.625,295499.125
Kolesterolsenkende midler,2006,65,F,Troms,762,250.658,3040,1534957.500,220358.047
Kolesterolsenkende midler,2006,65,F,Vest-Agder,994,300.121,3312,2022097.875,340165.094
Kolesterolsenkende midler,2006,65,F,Vestfold,1234,241.676,5106,2569399.500,442146.688
Kolesterolsenkende midler,2006,65,F,Østfold,1754,297.490,5896,3566538,617642.625
Kolesterolsenkende midler,2006,65,M,Akershus,2760,300.098,9197,6241077.500,1079165.875
Kolesterolsenkende midler,2006,65,M,Aust-Agder,665,315.465,2108,1510074.625,274424.594
Kolesterolsenkende midler,2006,65,M,Buskerud,1503,303.452,4953,3278982.750,563504.562
Kolesterolsenkende midler,2006,65,M,Finnmark,487,316.645,1538,869574.312,153600.594
Kolesterolsenkende midler,2006,65,M,Hedmark,1424,339.209,4198,3378136.500,594507.188
Kolesterolsenkende midler,2006,65,M,Hordaland,2519,306.261,8225,6158854,1075966.750
Kolesterolsenkende midler,2006,65,M,Møre og Romsdal,1419,293.424,4836,3216786.250,538529.312
Kolesterolsenkende midler,2006,65,M,Nordland,1671,321.099,5204,3425662.750,579988.750
Kolesterolsenkende midler,2006,65,M,Nord-Trøndelag,835,300.793,2776,1687552.500,306059.062
Kolesterolsenkende midler,2006,65,M,Oppland,1263,311.698,4052,2658774.500,464228
Kolesterolsenkende midler,2006,65,M,Oslo,2266,282.544,8020,4840667,867024.812
Kolesterolsenkende midler,2006,65,M,Rogaland,2075,319.182,6501,4844662.500,966571
Kolesterolsenkende midler,2006,65,M,Sogn og Fjordane,597,272.478,2191,1304445.875,224575.734
Kolesterolsenkende midler,2006,65,M,Sør-Trøndelag,1361,265.717,5122,2921407,523482.562
Kolesterolsenkende midler,2006,65,M,Telemark,973,289.928,3356,2180597.250,353526.656
Kolesterolsenkende midler,2006,65,M,Troms,919,290.639,3162,2001334,302364.688
Kolesterolsenkende midler,2006,65,M,Vest-Agder,1010,344.828,2929,2424208,427990.438
Kolesterolsenkende midler,2006,65,M,Vestfold,1280,280.517,4563,2882554.750,529549.312
Kolesterolsenkende midler,2006,65,M,Østfold,1799,334.760,5374,4028878.750,696655.875
Kolesterolsenkende midler,2006,70,F,Akershus,2401,295.580,8123,4696962,805267
Kolesterolsenkende midler,2006,70,F,Aust-Agder,556,312.360,1780,1069180.625,184938.656
Kolesterolsenkende midler,2006,70,F,Buskerud,1455,330.682,4400,2820343.500,461128.969
Kolesterolsenkende midler,2006,70,F,Finnmark,442,351.631,1257,835551.812,132028
Kolesterolsenkende midler,2006,70,F,Hedmark,1467,366.384,4004,3231136.750,529498.875
Kolesterolsenkende midler,2006,70,F,Hordaland,2499,323.579,7723,5311355,884004.250
Kolesterolsenkende midler,2006,70,F,Møre og Romsdal,1528,340.236,4491,3040645.750,494958.281
Kolesterolsenkende midler,2006,70,F,Nordland,1533,340.138,4507,3100488.750,495131
Kolesterolsenkende midler,2006,70,F,Nord-Trøndelag,766,323.753,2366,1534601.375,253024.375
Kolesterolsenkende midler,2006,70,F,Oppland,1214,325.556,3729,2414234.250,400715.375
Kolesterolsenkende midler,2006,70,F,Oslo,2065,267.973,7706,3626384.750,623380.688
Kolesterolsenkende midler,2006,70,F,Rogaland,2046,343.173,5962,4141859.750,780181.312
Kolesterolsenkende midler,2006,70,F,Sogn og Fjordane,605,301.595,2006,1194446.750,197287.406
Kolesterolsenkende midler,2006,70,F,Sør-Trøndelag,1295,277.778,4662,2502513.750,415294.844
Kolesterolsenkende midler,2006,70,F,Telemark,937,301.674,3106,1906865.375,292130.469
Kolesterolsenkende midler,2006,70,F,Troms,765,298.595,2562,1508734.125,222607.484
Kolesterolsenkende midler,2006,70,F,Vest-Agder,1013,362.044,2798,1973256.750,335370.656
Kolesterolsenkende midler,2006,70,F,Vestfold,1342,307.798,4360,2660503.250,470363.250
Kolesterolsenkende midler,2006,70,F,Østfold,1754,350.940,4998,3431239,599484.062
Kolesterolsenkende midler,2006,70,M,Akershus,2512,359.576,6986,5242659,916186.250
Kolesterolsenkende midler,2006,70,M,Aust-Agder,597,354.093,1686,1198674.125,218132.969
Kolesterolsenkende midler,2006,70,M,Buskerud,1274,338.560,3763,2563764.500,443298.031
Kolesterolsenkende midler,2006,70,M,Finnmark,430,365.025,1178,809375.188,130627.227
Kolesterolsenkende midler,2006,70,M,Hedmark,1330,378.056,3518,2913173.750,510721.875
Kolesterolsenkende midler,2006,70,M,Hordaland,2374,358.610,6620,5121110.500,928907.250
Kolesterolsenkende midler,2006,70,M,Møre og Romsdal,1371,343.781,3988,2858172.500,491340.031
Kolesterolsenkende midler,2006,70,M,Nordland,1435,351.371,4084,2774631.250,465908.750
Kolesterolsenkende midler,2006,70,M,Nord-Trøndelag,701,322.893,2171,1331136,246777.625
Kolesterolsenkende midler,2006,70,M,Oppland,1218,357.080,3411,2478140.500,428361.469
Kolesterolsenkende midler,2006,70,M,Oslo,1924,329.791,5834,3839282,694643.750
Kolesterolsenkende midler,2006,70,M,Rogaland,2007,381.052,5267,4293155.500,875822.875
Kolesterolsenkende midler,2006,70,M,Sogn og Fjordane,569,310.929,1830,1198416.375,202336.797
Kolesterolsenkende midler,2006,70,M,Sør-Trøndelag,1272,319.437,3982,2519620,447733.781
Kolesterolsenkende midler,2006,70,M,Telemark,842,311.391,2704,1861875.750,286109.969
Kolesterolsenkende midler,2006,70,M,Troms,739,324.692,2276,1416936.125,218853.516
Kolesterolsenkende midler,2006,70,M,Vest-Agder,1054,420.423,2507,2089595.750,378040.594
Kolesterolsenkende midler,2006,70,M,Vestfold,1203,329.770,3648,2524738.250,474222.062
Kolesterolsenkende midler,2006,70,M,Østfold,1642,379.478,4327,3284601.500,591685
Kolesterolsenkende midler,2006,75,F,Akershus,2497,325.173,7679,4704533.500,794185.375
Kolesterolsenkende midler,2006,75,F,Aust-Agder,529,316.010,1674,968268.750,172320.672
Kolesterolsenkende midler,2006,75,F,Buskerud,1363,320.404,4254,2420784,420476.281
Kolesterolsenkende midler,2006,75,F,Finnmark,388,331.624,1170,648307.688,104135.086
Kolesterolsenkende midler,2006,75,F,Hedmark,1427,349.498,4083,2813488.500,479245.500
Kolesterolsenkende midler,2006,75,F,Hordaland,2515,336.320,7478,5085276,879235.938
Kolesterolsenkende midler,2006,75,F,Møre og Romsdal,1557,334.479,4655,2996759.750,499696.156
Kolesterolsenkende midler,2006,75,F,Nordland,1560,345.975,4509,2916887.750,459242.875
Kolesterolsenkende midler,2006,75,F,Nord-Trøndelag,804,339.814,2366,1439319.750,245898.938
Kolesterolsenkende midler,2006,75,F,Oppland,1201,316.636,3793,2276466.500,373004.469
Kolesterolsenkende midler,2006,75,F,Oslo,2226,277.695,8016,4091844.500,681697.188
Kolesterolsenkende midler,2006,75,F,Rogaland,1988,359.429,5531,3965200,749327.938
Kolesterolsenkende midler,2006,75,F,Sogn og Fjordane,636,331.595,1918,1115122.625,189185.688
Kolesterolsenkende midler,2006,75,F,Sør-Trøndelag,1295,283.556,4567,2368641,413657
Kolesterolsenkende midler,2006,75,F,Telemark,976,301.607,3236,1994769.750,307295.625
Kolesterolsenkende midler,2006,75,F,Troms,664,273.702,2426,1313308.500,182362.672
Kolesterolsenkende midler,2006,75,F,Vest-Agder,957,358.427,2670,1886801,319190.844
Kolesterolsenkende midler,2006,75,F,Vestfold,1221,313.962,3889,2282059,411225.562
Kolesterolsenkende midler,2006,75,F,Østfold,1679,336.473,4990,3014698,542247
Kolesterolsenkende midler,2006,75,M,Akershus,2269,371.237,6112,4468859,774139.750
Kolesterolsenkende midler,2006,75,M,Aust-Agder,456,343.891,1326,858353.312,164825.547
Kolesterolsenkende midler,2006,75,M,Buskerud,1147,341.471,3359,2041025.250,363831.656
Kolesterolsenkende midler,2006,75,M,Finnmark,345,352.041,980,578373.750,100782.281
Kolesterolsenkende midler,2006,75,M,Hedmark,1325,399.578,3316,2625233.750,466454.906
Kolesterolsenkende midler,2006,75,M,Hordaland,2168,379.154,5718,4369835.500,786806.375
Kolesterolsenkende midler,2006,75,M,Møre og Romsdal,1394,374.329,3724,2608194.750,460655.062
Kolesterolsenkende midler,2006,75,M,Nordland,1285,371.387,3460,2468288.750,411903
Kolesterolsenkende midler,2006,75,M,Nord-Trøndelag,685,349.312,1961,1255517.500,240148.672
Kolesterolsenkende midler,2006,75,M,Oppland,998,328.074,3042,1827562,316127.594
Kolesterolsenkende midler,2006,75,M,Oslo,1845,335.943,5492,3480733,615211.688
Kolesterolsenkende midler,2006,75,M,Rogaland,1838,422.141,4354,3751074.250,745763.750
Kolesterolsenkende midler,2006,75,M,Sogn og Fjordane,541,334.777,1616,1060324,180617.203
Kolesterolsenkende midler,2006,75,M,Sør-Trøndelag,1177,324.779,3624,2136695.750,387543.844
Kolesterolsenkende midler,2006,75,M,Telemark,787,326.285,2412,1547156.500,250475.031
Kolesterolsenkende midler,2006,75,M,Troms,651,334.877,1944,1235349.500,191798.562
Kolesterolsenkende midler,2006,75,M,Vest-Agder,855,423.687,2018,1620272.375,293661
Kolesterolsenkende midler,2006,75,M,Vestfold,1094,348.408,3140,2086879.875,387718.656
Kolesterolsenkende midler,2006,75,M,Østfold,1386,372.481,3721,2476968.250,472064.844
Kolesterolsenkende midler,2006,80,F,Akershus,1666,261.251,6377,2959281.750,487083.562
Kolesterolsenkende midler,2006,80,F,Aust-Agder,400,253.004,1581,688480.812,129504.281
Kolesterolsenkende midler,2006,80,F,Buskerud,1032,256.589,4022,1786109.625,305610.750
Kolesterolsenkende midler,2006,80,F,Finnmark,212,222.222,954,366868.125,58201.891
Kolesterolsenkende midler,2006,80,F,Hedmark,1107,287.160,3855,2049700.125,346608.812
Kolesterolsenkende midler,2006,80,F,Hordaland,1872,278.696,6717,3611441.750,596219.875
Kolesterolsenkende midler,2006,80,F,Møre og Romsdal,1114,262.798,4239,1972838.500,329219.844
Kolesterolsenkende midler,2006,80,F,Nordland,1098,270.844,4054,1945179.750,315348.688
Kolesterolsenkende midler,2006,80,F,Nord-Trøndelag,541,246.694,2193,910292.875,168795.109
Kolesterolsenkende midler,2006,80,F,Oppland,904,252.162,3585,1519894.250,253364.234
Kolesterolsenkende midler,2006,80,F,Oslo,1752,216.403,8096,3006946,507719.531
Kolesterolsenkende midler,2006,80,F,Rogaland,1619,319.897,5061,2973551,578666.250
Kolesterolsenkende midler,2006,80,F,Sogn og Fjordane,442,238.532,1853,821377.188,126232.469
Kolesterolsenkende midler,2006,80,F,Sør-Trøndelag,897,212.157,4228,1549989,256653.375
Kolesterolsenkende midler,2006,80,F,Telemark,789,249.605,3161,1506264,228855.859
Kolesterolsenkende midler,2006,80,F,Troms,423,194.572,2174,758390.375,113025.148
Kolesterolsenkende midler,2006,80,F,Vest-Agder,724,294.189,2461,1249626.125,224332.547
Kolesterolsenkende midler,2006,80,F,Vestfold,903,252.235,3580,1651391.125,293512.562
Kolesterolsenkende midler,2006,80,F,Østfold,1177,272.454,4320,1928408.125,353785.062
Kolesterolsenkende midler,2006,80,M,Akershus,1456,328.372,4434,2645254.250,449103.938
Kolesterolsenkende midler,2006,80,M,Aust-Agder,276,281.059,982,426253.719,92198.648
Kolesterolsenkende midler,2006,80,M,Buskerud,764,289.065,2643,1311129,236308.922
Kolesterolsenkende midler,2006,80,M,Finnmark,170,290.598,585,266070.688,47194.223
Kolesterolsenkende midler,2006,80,M,Hedmark,822,323.622,2540,1492385,257653.297
Kolesterolsenkende midler,2006,80,M,Hordaland,1390,326.215,4261,2510006.500,452876.688
Kolesterolsenkende midler,2006,80,M,Møre og Romsdal,862,304.271,2833,1454741.750,260999.531
Kolesterolsenkende midler,2006,80,M,Nordland,799,315.935,2529,1259110.500,221515.891
Kolesterolsenkende midler,2006,80,M,Nord-Trøndelag,404,262.508,1539,699302.500,133563.594
Kolesterolsenkende midler,2006,80,M,Oppland,647,272.192,2377,1090811.750,184790.672
Kolesterolsenkende midler,2006,80,M,Oslo,1191,269.457,4420,2046304.750,368669.594
Kolesterolsenkende midler,2006,80,M,Rogaland,1252,386.420,3240,2184587,450446.719
Kolesterolsenkende midler,2006,80,M,Sogn og Fjordane,339,275.610,1230,607741.250,96685.430
Kolesterolsenkende midler,2006,80,M,Sør-Trøndelag,671,249.165,2693,1121713.875,207663.688
Kolesterolsenkende midler,2006,80,M,Telemark,569,282.663,2013,1009088.875,165520.641
Kolesterolsenkende midler,2006,80,M,Troms,348,248.571,1400,591423.812,91524.891
Kolesterolsenkende midler,2006,80,M,Vest-Agder,551,365.870,1506,914314.250,174519.125
Kolesterolsenkende midler,2006,80,M,Vestfold,772,331.330,2330,1322376.125,251847.422
Kolesterolsenkende midler,2006,80,M,Østfold,892,303.195,2942,1458130,282978.031
Kolesterolsenkende midler,2006,85,F,Akershus,702,173.719,4041,1193532.750,188435.422
Kolesterolsenkende midler,2006,85,F,Aust-Agder,161,140.734,1144,232641.797,45106.676
Kolesterolsenkende midler,2006,85,F,Buskerud,394,143.481,2746,625923.562,104514.961
Kolesterolsenkende midler,2006,85,F,Finnmark,57,101.968,559,82195.703,14415.334
Kolesterolsenkende midler,2006,85,F,Hedmark,422,172.880,2441,716764.562,120245.977
Kolesterolsenkende midler,2006,85,F,Hordaland,860,169.492,5074,1415195.750,239924.953
Kolesterolsenkende midler,2006,85,F,Møre og Romsdal,433,137.548,3148,780178.500,129643.281
Kolesterolsenkende midler,2006,85,F,Nordland,422,148.801,2836,639974.812,114689.719
Kolesterolsenkende midler,2006,85,F,Nord-Trøndelag,176,119.728,1470,283074.938,49464.508
Kolesterolsenkende midler,2006,85,F,Oppland,298,134.477,2216,518810.031,80209.430
Kolesterolsenkende midler,2006,85,F,Oslo,877,143.254,6122,1366622.500,231348.266
Kolesterolsenkende midler,2006,85,F,Rogaland,784,205.774,3810,1305683.375,257138.172
Kolesterolsenkende midler,2006,85,F,Sogn og Fjordane,178,126.961,1402,334827.438,52762.273
Kolesterolsenkende midler,2006,85,F,Sør-Trøndelag,283,99.159,2854,500340.469,82082.141
Kolesterolsenkende midler,2006,85,F,Telemark,315,146.922,2144,538027,79996.969
Kolesterolsenkende midler,2006,85,F,Troms,122,83.333,1464,201282.141,29909
Kolesterolsenkende midler,2006,85,F,Vest-Agder,310,174.550,1776,549076,94537.719
Kolesterolsenkende midler,2006,85,F,Vestfold,466,180.620,2580,819261.125,136878.219
Kolesterolsenkende midler,2006,85,F,Østfold,472,160.109,2948,768380.500,138557.516
Kolesterolsenkende midler,2006,85,M,Akershus,446,209.784,2126,738023.375,130350.547
Kolesterolsenkende midler,2006,85,M,Aust-Agder,116,195.286,594,162654.609,35396.352
Kolesterolsenkende midler,2006,85,M,Buskerud,242,183.056,1322,369895.250,65387.137
Kolesterolsenkende midler,2006,85,M,Finnmark,33,137.500,240,61412.199,9505.333
Kolesterolsenkende midler,2006,85,M,Hedmark,283,212.782,1330,473597.312,81346.656
Kolesterolsenkende midler,2006,85,M,Hordaland,560,228.665,2449,956962.250,167342.594
Kolesterolsenkende midler,2006,85,M,Møre og Romsdal,225,140.977,1596,414569.656,66145.125
Kolesterolsenkende midler,2006,85,M,Nordland,273,204.036,1338,402915.531,74210
Kolesterolsenkende midler,2006,85,M,Nord-Trøndelag,137,175.192,782,223638,43286.953
Kolesterolsenkende midler,2006,85,M,Oppland,209,167.737,1246,373540.844,58716.371
Kolesterolsenkende midler,2006,85,M,Oslo,464,187.854,2470,747298.438,126807.281
Kolesterolsenkende midler,2006,85,M,Rogaland,494,267.027,1850,813260.500,164329.406
Kolesterolsenkende midler,2006,85,M,Sogn og Fjordane,126,164.062,768,234545.188,35621.238
Kolesterolsenkende midler,2006,85,M,Sør-Trøndelag,173,127.112,1361,243494.375,47418.008
Kolesterolsenkende midler,2006,85,M,Telemark,205,185.688,1104,352595.812,54727.734
Kolesterolsenkende midler,2006,85,M,Troms,89,138.199,644,164978.406,24110.334
Kolesterolsenkende midler,2006,85,M,Vest-Agder,214,249.127,859,385055.688,68425.352
Kolesterolsenkende midler,2006,85,M,Vestfold,261,211.507,1234,406292.906,80316.367
Kolesterolsenkende midler,2006,85,M,Østfold,239,181.611,1316,385360.625,75162.633
Kolesterolsenkende midler,2006,90,F,Akershus,91,48.225,1887,123262.258,21190.387
Kolesterolsenkende midler,2006,90,F,Aust-Agder,28,43.077,650,52157.473,9292
Kolesterolsenkende midler,2006,90,F,Buskerud,55,37.263,1476,75333.156,12668.696
Kolesterolsenkende midler,2006,90,F,Finnmark,6,19.481,308,13020.400,1513.619
Kolesterolsenkende midler,2006,90,F,Hedmark,63,53.390,1180,103828.945,17538.939
Kolesterolsenkende midler,2006,90,F,Hordaland,154,53.361,2886,265619.188,39886.047
Kolesterolsenkende midler,2006,90,F,Møre og Romsdal,46,27.267,1687,79639.297,11416.477
Kolesterolsenkende midler,2006,90,F,Nordland,64,41.344,1548,90091.797,13831.334
Kolesterolsenkende midler,2006,90,F,Nord-Trøndelag,19,24.173,786,29342.400,5189.238
Kolesterolsenkende midler,2006,90,F,Oppland,33,28.547,1156,53232.898,7029.556
Kolesterolsenkende midler,2006,90,F,Oslo,140,38.921,3597,192625.109,33938.789
Kolesterolsenkende midler,2006,90,F,Rogaland,128,64.419,1987,187751.969,38290.559
Kolesterolsenkende midler,2006,90,F,Sogn og Fjordane,28,32.941,850,46796.930,6488.667
Kolesterolsenkende midler,2006,90,F,Sør-Trøndelag,38,25,1520,54515.836,9311.307
Kolesterolsenkende midler,2006,90,F,Telemark,41,38.534,1064,67460.836,8984.430
Kolesterolsenkende midler,2006,90,F,Troms,11,14.230,773,17417.100,2604
Kolesterolsenkende midler,2006,90,F,Vest-Agder,40,44.693,895,60659,8943.556
Kolesterolsenkende midler,2006,90,F,Vestfold,69,49.855,1384,116770.328,18605.307
Kolesterolsenkende midler,2006,90,F,Østfold,57,36.917,1544,78609.773,15745.262
Kolesterolsenkende midler,2006,90,M,Akershus,58,90.062,644,99495.039,15086.909
Kolesterolsenkende midler,2006,90,M,Aust-Agder,10,43.478,230,18516.801,2877.333
Kolesterolsenkende midler,2006,90,M,Buskerud,35,67.698,517,47630.191,10026.274
Kolesterolsenkende midler,2006,90,M,Finnmark,,,106,,
Kolesterolsenkende midler,2006,90,M,Hedmark,33,62.977,524,54952.480,7802
Kolesterolsenkende midler,2006,90,M,Hordaland,66,72.131,915,106510.398,18057.096
Kolesterolsenkende midler,2006,90,M,Møre og Romsdal,16,26.490,604,25183,4392
Kolesterolsenkende midler,2006,90,M,Nordland,33,60,550,40718.480,8740.667
Kolesterolsenkende midler,2006,90,M,Nord-Trøndelag,23,80.139,287,38586.699,7690.667
Kolesterolsenkende midler,2006,90,M,Oppland,22,43.825,502,43160.699,6570.667
Kolesterolsenkende midler,2006,90,M,Oslo,65,67.708,960,94927.398,16451.756
Kolesterolsenkende midler,2006,90,M,Rogaland,59,86.892,679,101354.656,20588.686
Kolesterolsenkende midler,2006,90,M,Sogn og Fjordane,14,43.210,324,26192.334,4849.867
Kolesterolsenkende midler,2006,90,M,Sør-Trøndelag,11,22,500,13766,2650
Kolesterolsenkende midler,2006,90,M,Telemark,21,54.264,387,30327.221,3770.704
Kolesterolsenkende midler,2006,90,M,Troms,12,51.502,233,25810.600,3122
Kolesterolsenkende midler,2006,90,M,Vest-Agder,34,113.333,300,49362.641,9738.667
Kolesterolsenkende midler,2006,90,M,Vestfold,43,97.727,440,82641.258,13589.413
Kolesterolsenkende midler,2006,90,M,Østfold,27,60,450,31225.490,6463.481
Migrenemidler,2006,Alle,F,Akershus,7669,30.037,255319,24193610,529697.438
Migrenemidler,2006,Alle,F,Aust-Agder,1507,28.724,52464,4443122,100207.242
Migrenemidler,2006,Alle,F,Buskerud,4005,32.105,124748,12400265,276970.500
Migrenemidler,2006,Alle,F,Finnmark,1045,29.205,35782,2982349.250,62526.449
Migrenemidler,2006,Alle,F,Hedmark,3299,34.566,95441,10483762,218757.828
Migrenemidler,2006,Alle,F,Hordaland,6076,26.631,228158,17695072,384457
Migrenemidler,2006,Alle,F,Møre og Romsdal,3352,27.415,122268,10582328,233829.891
Migrenemidler,2006,Alle,F,Nordland,3202,27.160,117892,9902040,215739
Migrenemidler,2006,Alle,F,Nord-Trøndelag,1611,24.973,64509,4535875.500,107635.750
Migrenemidler,2006,Alle,F,Oppland,2994,32.429,92326,9342959,208979.797
Migrenemidler,2006,Alle,F,Oslo,7198,25.925,277650,22714312,505333.094
Migrenemidler,2006,Alle,F,Rogaland,4985,24.912,200106,14727460,320702.906
Migrenemidler,2006,Alle,F,Sogn og Fjordane,1157,21.949,52714,3179905.500,70726.414
Migrenemidler,2006,Alle,F,Sør-Trøndelag,3831,27.545,139082,12079408,281916.875
Migrenemidler,2006,Alle,F,Telemark,2389,28.359,84240,7751841.500,182191.828
Migrenemidler,2006,Alle,F,Troms,2042,26.731,76390,6247001.500,135485.500
Migrenemidler,2006,Alle,F,Vest-Agder,2432,29.633,82072,7578604.500,163104.734
Migrenemidler,2006,Alle,F,Vestfold,3331,29.396,113313,10442062,229982.125
Migrenemidler,2006,Alle,F,Østfold,4348,32.800,132562,14177685,327921.062
Migrenemidler,2006,Alle,M,Akershus,1853,7.416,249870,6035931.500,111962.750
Migrenemidler,2006,Alle,M,Aust-Agder,429,8.258,51952,1357542.500,30689.744
Migrenemidler,2006,Alle,M,Buskerud,1078,8.857,121708,3440532.750,77437.336
Migrenemidler,2006,Alle,M,Finnmark,241,6.510,37019,806307.062,17136.744
Migrenemidler,2006,Alle,M,Hedmark,930,9.982,93170,3256358.750,61039.500
Migrenemidler,2006,Alle,M,Hordaland,1769,7.808,226566,5656325.500,110756.914
Migrenemidler,2006,Alle,M,Møre og Romsdal,966,7.857,122954,3213409.500,65433
Migrenemidler,2006,Alle,M,Nordland,877,7.433,117990,3563708.250,68634.750
Migrenemidler,2006,Alle,M,Nord-Trøndelag,427,6.631,64399,1335557.375,25719.248
Migrenemidler,2006,Alle,M,Oppland,819,9.019,90808,2636092.500,52941.914
Migrenemidler,2006,Alle,M,Oslo,1739,6.540,265888,5776045,116279.086
Migrenemidler,2006,Alle,M,Rogaland,1237,6.154,201008,3952084.750,75893.500
Migrenemidler,2006,Alle,M,Sogn og Fjordane,322,5.994,53722,766292.312,16726.750
Migrenemidler,2006,Alle,M,Sør-Trøndelag,934,6.766,138047,3238979.750,63736.500
Migrenemidler,2006,Alle,M,Telemark,630,7.692,81907,2171644.500,51256
Migrenemidler,2006,Alle,M,Troms,502,6.478,77494,2086880.375,38098.750
Migrenemidler,2006,Alle,M,Vest-Agder,664,8.201,80961,2089582.875,47432.250
Migrenemidler,2006,Alle,M,Vestfold,821,7.488,109648,2944994,58015.086
Migrenemidler,2006,Alle,M,Østfold,1129,8.759,128894,3798195.500,87354.500
Migrenemidler,2006,0,F,Akershus,0,0,0,0,0
Migrenemidler,2006,0,F,Aust-Agder,0,0,0,0,0
Migrenemidler,2006,0,F,Buskerud,0,0,0,0,0
Migrenemidler,2006,0,F,Finnmark,0,0,0,0,0
Migrenemidler,2006,0,F,Hedmark,0,0,0,0,0
Migrenemidler,2006,0,F,Hordaland,0,0,0,0,0
Migrenemidler,2006,0,F,Møre og Romsdal,0,0,0,0,0
Migrenemidler,2006,0,F,Nordland,0,0,0,0,0
Migrenemidler,2006,0,F,Nord-Trøndelag,0,0,0,0,0
Migrenemidler,2006,0,F,Oppland,0,0,0,0,0
Migrenemidler,2006,0,F,Oslo,0,0,0,0,0
Migrenemidler,2006,0,F,Rogaland,0,0,0,0,0
Migrenemidler,2006,0,F,Sogn og Fjordane,0,0,0,0,0
Migrenemidler,2006,0,F,Sør-Trøndelag,0,0,0,0,0
Migrenemidler,2006,0,F,Telemark,0,0,0,0,0
Migrenemidler,2006,0,F,Troms,0,0,0,0,0
Migrenemidler,2006,0,F,Vest-Agder,0,0,0,0,0
