drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,F,Rogaland,1785,316.714,5636,2142450,272655.250
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,F,Sogn og Fjordane,641,326.874,1961,870011.750,111085.430
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,F,Sør-Trøndelag,1534,320.384,4788,1449932.625,187558.969
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,F,Telemark,1275,374.559,3404,1710417.500,223661.672
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,F,Troms,798,313.310,2547,843219.375,107564.047
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,F,Vest-Agder,1108,392.490,2823,1542753,184436.562
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,F,Vestfold,1487,377.028,3944,1797939.375,245788.812
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,F,Østfold,1812,365.765,4954,2204924.500,287786.625
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Akershus,1495,247.353,6044,1365077.250,183177.047
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Aust-Agder,321,245.038,1310,323196.844,44511.441
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Buskerud,890,263.314,3380,912961.188,121326.211
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Finnmark,199,216.540,919,137958.953,19495.359
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Hedmark,897,264.212,3395,705184.688,103112.555
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Hordaland,1322,237.428,5568,1055653.750,148924.047
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Møre og Romsdal,775,208.277,3721,626590.375,86227.867
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Nordland,836,241.061,3468,657595.625,90972.789
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Nord-Trøndelag,461,230.731,1998,315223.562,43662.660
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Oppland,786,252.490,3113,559698.688,86549.867
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Oslo,1423,250.352,5684,1120564.750,154811.078
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Rogaland,961,222.918,4311,781303.625,108191.086
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Sogn og Fjordane,427,263.255,1622,407768.562,51776.805
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Sør-Trøndelag,833,222.015,3752,546260.188,70229.656
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Telemark,694,273.336,2539,688920,102998.352
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Troms,409,212.357,1926,261974.750,35777.285
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Vest-Agder,521,256.903,2028,567687.375,71616.812
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Vestfold,795,244.390,3253,791255.125,108080.945
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,75,M,Østfold,1027,264.759,3879,975070.938,135773.156
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Akershus,2256,350.746,6432,2500609.250,316010.688
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Aust-Agder,585,343.713,1702,684090.250,93023.938
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Buskerud,1536,360.225,4264,2151243.500,274035.531
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Finnmark,309,327.331,944,334303.438,44265.871
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Hedmark,1502,369.951,4060,1598061.375,231614.875
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Hordaland,2344,325.194,7208,2485363.500,330643.844
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Møre og Romsdal,1395,313.977,4443,1471346.500,194460.328
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Nordland,1362,321.454,4237,1552643,204423.078
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Nord-Trøndelag,778,351.877,2211,902707.812,113535.898
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Oppland,1283,351.700,3648,1258247.750,180086.297
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Oslo,2943,329.637,8928,2975020.250,397522.750
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Rogaland,1760,323.887,5434,2028847.250,264422.938
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Sogn og Fjordane,687,349.263,1967,928620.938,119254.469
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Sør-Trøndelag,1378,313.752,4392,1297596,168309.219
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Telemark,1224,364.937,3354,1532506.250,219987.031
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Troms,622,286.768,2169,611296.812,80033.664
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Vest-Agder,991,382.330,2592,1389228.500,177012.406
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Vestfold,1495,383.039,3903,1910718.625,271926
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,F,Østfold,1760,387.836,4538,2137137.500,283903.625
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Akershus,1084,250.926,4320,870958.875,117934.875
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Aust-Agder,249,241.513,1031,174604.875,23332.293
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Buskerud,670,256.312,2614,706173.125,92177.656
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Finnmark,125,228.519,547,75263.812,12386.934
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Hedmark,692,263.519,2626,498666.125,76622.602
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Hordaland,1021,233.425,4374,837542.250,117166.742
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Møre og Romsdal,641,223.501,2868,449725.906,61592.762
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Nordland,602,234.789,2564,500488.219,69367.195
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Nord-Trøndelag,374,245.407,1524,280825.219,40828.332
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Oppland,646,262.815,2458,460319.406,74437.734
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Oslo,1081,230.983,4680,857865.688,117393
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Rogaland,748,225.437,3318,691265.500,91274.484
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Sogn og Fjordane,316,246.490,1282,307140.438,42378.199
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Sør-Trøndelag,580,214.974,2698,413998.844,55120.871
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Telemark,569,272.510,2088,521933.469,79097.422
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Troms,271,197.810,1370,192858.375,26766.760
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Vest-Agder,382,246.770,1548,388841.938,45386.246
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Vestfold,580,255.282,2272,512127.344,75662.414
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,80,M,Østfold,759,271.848,2792,685613.062,96826.297
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Akershus,1097,324.364,3382,1241157.625,155613
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Aust-Agder,348,322.820,1078,374796.438,53407.953
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Buskerud,879,357.608,2458,1111939.875,142940.359
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Finnmark,143,275,520,122412.359,16703
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Hedmark,772,363.123,2126,785326.750,111004.039
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Hordaland,1314,285.901,4596,1447056.375,187992.281
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Møre og Romsdal,831,290.356,2862,778272.938,109278.148
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Nordland,822,314.220,2616,865416.875,121209.555
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Nord-Trøndelag,485,342.999,1414,542207.875,72052.211
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Oppland,727,352.913,2060,688808.375,106213.852
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Oslo,1787,307.838,5805,1670619.500,223337.469
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Rogaland,1002,298.303,3359,1049460.250,141318.703
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Sogn og Fjordane,395,303.379,1302,467459.844,64645.746
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Sør-Trøndelag,775,293.783,2638,717748.312,98392.812
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Telemark,705,362.282,1946,746960.125,115069.250
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Troms,372,271.137,1372,367252.906,47570.547
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Vest-Agder,531,337.786,1572,726190.938,91440.023
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Vestfold,884,368.487,2399,977907.562,151175.062
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,F,Østfold,1037,369.697,2805,1108650,167338.688
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Akershus,417,245.006,1702,355843.656,47682.168
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Aust-Agder,120,233.463,514,87942.422,12135.974
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Buskerud,305,246.166,1239,236571.375,34157.043
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Finnmark,46,194.915,236,42088,6835.526
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Hedmark,299,256.213,1167,261526.922,40049.438
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Hordaland,511,234.835,2176,412854.156,59650.453
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Møre og Romsdal,309,216.690,1426,213826.750,31795.859
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Nordland,306,253.731,1206,257349.594,34307.512
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Nord-Trøndelag,192,264.828,725,152866,21325.527
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Oppland,301,272.398,1105,219615.938,33471.691
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Oslo,475,215.909,2200,356281.656,48523.824
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Rogaland,341,205.669,1658,305870.844,42997.113
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Sogn og Fjordane,189,275.510,686,147601.562,20301.748
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Sør-Trøndelag,272,218.474,1245,159183.188,24315.412
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Telemark,263,276.261,952,225961.438,34124.223
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Troms,102,178.322,572,78632.703,10600.747
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Vest-Agder,198,263.648,751,211955.844,27138.879
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Vestfold,314,289.668,1084,272911.375,41298.320
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,85,M,Østfold,318,270.869,1174,283544.656,39546.227
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Akershus,411,246.995,1664,380428.656,51598.770
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Aust-Agder,170,264.798,642,141375.453,21086.572
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Buskerud,375,277.778,1350,392717.031,52228.258
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Finnmark,67,232.639,288,69664.398,9040.560
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Hedmark,351,325.301,1079,321455.125,47934.598
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Hordaland,615,231.551,2656,551691.562,79182.266
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Møre og Romsdal,379,247.066,1534,259358.938,42976.832
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Nordland,348,242.003,1438,380750.625,54179.250
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Nord-Trøndelag,218,298.630,730,236058.844,32341.025
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Oppland,354,321.818,1100,308579.438,47083.129
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Oslo,817,234.097,3490,614185.312,92292.320
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Rogaland,453,245.130,1848,443006.500,65692.758
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Sogn og Fjordane,181,233.850,774,242040.016,31880.125
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Sør-Trøndelag,346,245.216,1411,305086.969,42743.531
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Telemark,325,319.253,1018,365931.469,54244.211
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Troms,133,192.754,690,103683.961,14203.106
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Vest-Agder,225,281.250,800,288962.438,36522.395
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Vestfold,439,345.669,1270,412645.688,64767.328
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,F,Østfold,475,343.456,1383,416213.625,59189.727
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Akershus,124,220.641,562,88381.250,13016.167
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Aust-Agder,40,175.439,228,39078.199,5384.833
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Buskerud,108,231.760,466,94658.789,13462.671
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Finnmark,17,212.500,80,18236.900,2507
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Hedmark,130,281.385,462,60500.949,11641.013
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Hordaland,176,206.573,852,136066.531,21497.186
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Møre og Romsdal,106,190.647,556,73141.953,10225.906
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Nordland,116,221.797,523,125797.852,18184.666
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Nord-Trøndelag,76,273.381,278,44170.449,7100.080
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Oppland,124,267.241,464,84442.547,13611.666
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Oslo,181,200.665,902,146573.578,18264.826
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Rogaland,127,213.445,595,106349.156,16178.404
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Sogn og Fjordane,71,214.502,331,73167.750,10048.747
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Sør-Trøndelag,92,201.754,456,48823.648,6993.750
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Telemark,108,285.714,378,93496.156,14003.896
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Troms,39,179.724,217,34450.078,5369.773
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Vest-Agder,76,267.606,284,89420.227,10379.160
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Vestfold,93,230.198,404,62613.996,12006.536
Smertestillende midler (unntatt morfinliknende virkestoffer),2004,90,M,Østfold,115,276.442,416,98823.469,14662.516
Sovemidler,2004,Alle,F,Akershus,23268,93.606,248574,8059203,4115307.750
Sovemidler,2004,Alle,F,Aust-Agder,5846,112.345,52036,2213796.500,1148315.875
Sovemidler,2004,Alle,F,Buskerud,12457,101.213,123077,4480402.500,2322235
Sovemidler,2004,Alle,F,Finnmark,2821,78.437,35965,871394.312,347653.719
Sovemidler,2004,Alle,F,Hedmark,9376,98.387,95297,3141152,1590969.125
Sovemidler,2004,Alle,F,Hordaland,19921,88.707,224572,6701337,3406384
Sovemidler,2004,Alle,F,Møre og Romsdal,12491,102.327,122070,4432722,2155837.750
Sovemidler,2004,Alle,F,Nordland,11505,97.131,118448,3938533,1841270.625
Sovemidler,2004,Alle,F,Nord-Trøndelag,5969,92.978,64198,2200935.750,1111461.125
Sovemidler,2004,Alle,F,Oppland,9774,105.616,92543,3600541.250,1863675.750
Sovemidler,2004,Alle,F,Oslo,28354,105.207,269506,9603262,5170987
Sovemidler,2004,Alle,F,Rogaland,18254,93.344,195556,6048128.500,3218828.250
Sovemidler,2004,Alle,F,Sogn og Fjordane,3901,73.575,53021,1255164.375,604291.125
Sovemidler,2004,Alle,F,Sør-Trøndelag,11903,87.154,136574,4217590,2082165.250
Sovemidler,2004,Alle,F,Telemark,9519,112.886,84324,3380785.500,1814796.500
Sovemidler,2004,Alle,F,Troms,6024,79.483,75790,1978266.250,871992.125
Sovemidler,2004,Alle,F,Vest-Agder,8831,109.114,80934,3038069,1620893
Sovemidler,2004,Alle,F,Vestfold,11924,106.337,112134,4108004.750,2152141.750
Sovemidler,2004,Alle,F,Østfold,14126,107.987,130812,5071639,2682220.750
Sovemidler,2004,Alle,M,Akershus,11601,47.775,242826,3952875.500,2058600
Sovemidler,2004,Alle,M,Aust-Agder,3267,63.506,51444,1253474.250,654578.562
Sovemidler,2004,Alle,M,Buskerud,6478,54.042,119869,2500665.500,1272237.375
Sovemidler,2004,Alle,M,Finnmark,1655,44.523,37172,504875.750,213577.094
Sovemidler,2004,Alle,M,Hedmark,4628,49.720,93082,1597190.875,811479.125
Sovemidler,2004,Alle,M,Hordaland,10525,47.387,222108,3819940.500,2005195.875
Sovemidler,2004,Alle,M,Møre og Romsdal,6034,49.231,122564,2195777,1086084.875
Sovemidler,2004,Alle,M,Nordland,5777,48.736,118536,1975868.625,941471
Sovemidler,2004,Alle,M,Nord-Trøndelag,2929,45.748,64024,1072237.250,542910.688
Sovemidler,2004,Alle,M,Oppland,5075,55.844,90878,1854817.875,959673.125
Sovemidler,2004,Alle,M,Oslo,14793,57.705,256354,5098920.500,2707070.750
Sovemidler,2004,Alle,M,Rogaland,9469,48.451,195434,3238015.250,1778821.500
Sovemidler,2004,Alle,M,Sogn og Fjordane,2127,39.299,54124,707548.562,355061.938
Sovemidler,2004,Alle,M,Sør-Trøndelag,5898,43.741,134838,2145911,1063795.250
Sovemidler,2004,Alle,M,Telemark,5000,61.062,81884,1863729,1017291
Sovemidler,2004,Alle,M,Troms,3032,39.433,76890,1011735.375,444926.969
Sovemidler,2004,Alle,M,Vest-Agder,4693,58.852,79743,1679521.625,909163.750
Sovemidler,2004,Alle,M,Vestfold,5839,54.065,108000,2163247,1139345.750
Sovemidler,2004,Alle,M,Østfold,7279,57.408,126794,2633944.750,1387169
Sovemidler,2004,0,F,Akershus,7,0.480,14596,3485.320,2170
Sovemidler,2004,0,F,Aust-Agder,,,2632,,
Sovemidler,2004,0,F,Buskerud,,,6345,,
Sovemidler,2004,0,F,Finnmark,,,2097,,
Sovemidler,2004,0,F,Hedmark,,,4440,,
Sovemidler,2004,0,F,Hordaland,14,1.064,13160,13422.020,1285
Sovemidler,2004,0,F,Møre og Romsdal,,,6618,,
Sovemidler,2004,0,F,Nordland,,,5938,,
Sovemidler,2004,0,F,Nord-Trøndelag,5,1.425,3508,1387,805
Sovemidler,2004,0,F,Oppland,5,1.114,4490,1993.400,1440
Sovemidler,2004,0,F,Oslo,,,15794,,
Sovemidler,2004,0,F,Rogaland,7,0.573,12218,4744.300,2678.350
Sovemidler,2004,0,F,Sogn og Fjordane,,,3012,,
Sovemidler,2004,0,F,Sør-Trøndelag,6,0.806,7440,1942.550,1380
Sovemidler,2004,0,F,Telemark,,,4079,,
Sovemidler,2004,0,F,Troms,,,4141,,
Sovemidler,2004,0,F,Vest-Agder,,,4512,,
Sovemidler,2004,0,F,Vestfold,,,5426,,
Sovemidler,2004,0,F,Østfold,,,6596,,
Sovemidler,2004,0,M,Akershus,17,1.117,15220,5956,3250.033
Sovemidler,2004,0,M,Aust-Agder,,,2777,,
Sovemidler,2004,0,M,Buskerud,,,6708,,
Sovemidler,2004,0,M,Finnmark,,,2184,,
Sovemidler,2004,0,M,Hedmark,10,2.181,4586,3306.900,2320
Sovemidler,2004,0,M,Hordaland,15,1.100,13636,6753.500,2410
Sovemidler,2004,0,M,Møre og Romsdal,,,6990,,
Sovemidler,2004,0,M,Nordland,7,1.118,6263,6037,2748.350
Sovemidler,2004,0,M,Nord-Trøndelag,10,2.788,3587,6726.400,4790
Sovemidler,2004,0,M,Oppland,,,4597,,
Sovemidler,2004,0,M,Oslo,12,0.733,16379,5255,2621.667
Sovemidler,2004,0,M,Rogaland,8,0.635,12595,2974.400,1315.050
Sovemidler,2004,0,M,Sogn og Fjordane,6,1.923,3120,6216,1165
Sovemidler,2004,0,M,Sør-Trøndelag,9,1.124,8008,3987,2500
Sovemidler,2004,0,M,Telemark,,,4232,,
Sovemidler,2004,0,M,Troms,,,4328,,
Sovemidler,2004,0,M,Vest-Agder,,,4691,,
Sovemidler,2004,0,M,Vestfold,6,1.020,5885,2758.300,1065.050
Sovemidler,2004,0,M,Østfold,,,7033,,
Sovemidler,2004,5,F,Akershus,22,1.257,17496,21814.301,13310
Sovemidler,2004,5,F,Aust-Agder,12,3.508,3421,7295,4096.700
Sovemidler,2004,5,F,Buskerud,13,1.706,7618,9254.200,6170
Sovemidler,2004,5,F,Finnmark,,,2514,,
Sovemidler,2004,5,F,Hedmark,9,1.638,5496,4411.950,2740
Sovemidler,2004,5,F,Hordaland,21,1.382,15200,24354,8520
Sovemidler,2004,5,F,Møre og Romsdal,9,1.118,8052,7509.600,5098.333
Sovemidler,2004,5,F,Nordland,10,1.277,7830,2380.700,1525
Sovemidler,2004,5,F,Nord-Trøndelag,10,2.328,4296,5835.700,4150
Sovemidler,2004,5,F,Oppland,10,1.809,5528,4416.600,3115
Sovemidler,2004,5,F,Oslo,10,0.726,13776,3816,2560
Sovemidler,2004,5,F,Rogaland,22,1.522,14450,14121.090,9405.667
Sovemidler,2004,5,F,Sogn og Fjordane,9,2.486,3620,5448.200,4000
Sovemidler,2004,5,F,Sør-Trøndelag,10,1.129,8859,8435.100,5150
Sovemidler,2004,5,F,Telemark,8,1.563,5119,7782.900,5950
Sovemidler,2004,5,F,Troms,7,1.396,5014,3239.400,1900
Sovemidler,2004,5,F,Vest-Agder,5,0.876,5705,3118.800,2240
Sovemidler,2004,5,F,Vestfold,18,2.555,7044,13216.915,8369.030
Sovemidler,2004,5,F,Østfold,16,1.967,8133,9162,6415
Sovemidler,2004,5,M,Akershus,69,3.729,18506,42789.719,27750
Sovemidler,2004,5,M,Aust-Agder,19,5.204,3651,14906.100,9026.667
Sovemidler,2004,5,M,Buskerud,44,5.469,8046,31472.699,20598.334
Sovemidler,2004,5,M,Finnmark,7,2.598,2694,9576.500,4101.783
Sovemidler,2004,5,M,Hedmark,24,3.992,6012,13455.400,8450
Sovemidler,2004,5,M,Hordaland,42,2.658,15804,27624.301,17363.400
Sovemidler,2004,5,M,Møre og Romsdal,27,3.179,8494,16557.900,8903.434
Sovemidler,2004,5,M,Nordland,32,3.901,8202,11672.600,8215
Sovemidler,2004,5,M,Nord-Trøndelag,26,5.597,4645,14271.100,9726.667
Sovemidler,2004,5,M,Oppland,21,3.585,5858,9391.700,6655
Sovemidler,2004,5,M,Oslo,28,1.906,14688,16807.600,11800
Sovemidler,2004,5,M,Rogaland,62,4.099,15126,25922.500,18380
Sovemidler,2004,5,M,Sogn og Fjordane,20,5.139,3892,13276.700,8921.667
Sovemidler,2004,5,M,Sør-Trøndelag,21,2.277,9222,14211,9946.667
Sovemidler,2004,5,M,Telemark,29,5.522,5252,17673.400,12690
Sovemidler,2004,5,M,Troms,17,3.124,5441,9884.700,6960
Sovemidler,2004,5,M,Vest-Agder,12,2.044,5870,9619.600,6585
Sovemidler,2004,5,M,Vestfold,36,4.819,7470,32290.100,15128.733
Sovemidler,2004,5,M,Østfold,30,3.544,8464,18884.400,12995
Sovemidler,2004,10,F,Akershus,44,2.488,17688,35344.801,20296.666
Sovemidler,2004,10,F,Aust-Agder,13,3.594,3617,11431.600,6810
Sovemidler,2004,10,F,Buskerud,22,2.767,7952,12265.697,8194.700
Sovemidler,2004,10,F,Finnmark,,,2582,,
Sovemidler,2004,10,F,Hedmark,21,3.500,6000,9724.950,6696.667
Sovemidler,2004,10,F,Hordaland,24,1.557,15414,8447.900,5851.667
Sovemidler,2004,10,F,Møre og Romsdal,10,1.195,8370,3836.400,2733.333
Sovemidler,2004,10,F,Nordland,16,1.990,8040,9765.600,6343.333
Sovemidler,2004,10,F,Nord-Trøndelag,11,2.412,4561,6253.200,4536.667
Sovemidler,2004,10,F,Oppland,12,2.050,5855,6039.100,4115
Sovemidler,2004,10,F,Oslo,25,1.946,12847,16725.100,10610
Sovemidler,2004,10,F,Rogaland,34,2.373,14328,16786.100,12051.667
Sovemidler,2004,10,F,Sogn og Fjordane,7,1.840,3804,7535.900,4633.333
Sovemidler,2004,10,F,Sør-Trøndelag,12,1.315,9128,4453.400,2763.333
Sovemidler,2004,10,F,Telemark,8,1.483,5396,9438.700,6750
Sovemidler,2004,10,F,Troms,8,1.552,5156,4838.500,3360
Sovemidler,2004,10,F,Vest-Agder,,,5785,,
Sovemidler,2004,10,F,Vestfold,10,1.359,7360,2536.400,1500
Sovemidler,2004,10,F,Østfold,20,2.432,8222,9216.700,6450
Sovemidler,2004,10,M,Akershus,119,6.353,18730,85967.102,57661.668
Sovemidler,2004,10,M,Aust-Agder,26,6.943,3745,17803.850,11991.667
Sovemidler,2004,10,M,Buskerud,62,7.669,8084,45964.699,29920
Sovemidler,2004,10,M,Finnmark,12,4.412,2720,11824.600,6775.050
Sovemidler,2004,10,M,Hedmark,32,5.110,6262,18611.900,12846.667
Sovemidler,2004,10,M,Hordaland,40,2.456,16287,25152.600,17095
Sovemidler,2004,10,M,Møre og Romsdal,31,3.520,8806,14112.600,9690
Sovemidler,2004,10,M,Nordland,41,4.691,8740,17947.100,12812.333
Sovemidler,2004,10,M,Nord-Trøndelag,20,4.195,4768,12618.600,8273.333
Sovemidler,2004,10,M,Oppland,25,4.056,6164,14901.600,8523.333
Sovemidler,2004,10,M,Oslo,64,4.741,13500,43219.500,30186.684
Sovemidler,2004,10,M,Rogaland,91,5.923,15364,50043.949,33786.684
Sovemidler,2004,10,M,Sogn og Fjordane,28,6.883,4068,20235.301,14706.667
Sovemidler,2004,10,M,Sør-Trøndelag,15,1.587,9452,8571,6063.333
Sovemidler,2004,10,M,Telemark,48,8.417,5703,39092.398,27191.684
Sovemidler,2004,10,M,Troms,13,2.312,5624,6698.600,4986.667
